text,closed,all,min,max,date,dow,tweet_id,timestamp
"THURSDAY MARCH 7, 2013 jurors with summonses numbered 6000 through and including 7000 are to report for jury service.",0,0.0,6000,7000,2013-03-07T00:00:00Z,Thursday,309445805020958720,2013-03-06 23:30:03 +0000
"jurors with summonses numbered 4000 through and including 4700 are to report for jury service on WEDNESDAY MARCH 6, 2013.",0,0.0,4000,4700,2013-03-06T00:00:00Z,Wednesday,309083419667755008,2013-03-05 23:30:04 +0000
"jurors with summonses numbered 2000 through and including 2600 are to report for jury service on TUESDAY MARCH 5, 2013.",0,0.0,2000,2600,2013-03-05T00:00:00Z,Tuesday,308721028669009920,2013-03-04 23:30:03 +0000
"jurors with summonses numbered 1 through and including 800 are to report for jury service on MONDAY MARCH 4, 2013.",0,0.0,1,800,2013-03-04T00:00:00Z,Monday,308358640014864385,2013-03-03 23:30:03 +0000
"jurors with summonses numbered 8000 through and including 8600 are to report for jury service on FRIDAY MARCH 1, 2013.",0,0.0,8000,8600,2013-03-01T00:00:00Z,Friday,307271476892033024,2013-02-28 23:30:03 +0000
"jurors with summonses numbered 6000 through and including 6900 are to report for jury service on THURSDAY FEBRUARY 28, 2013.",0,0.0,6000,6900,2013-02-28T00:00:00Z,Thursday,306909088699277312,2013-02-27 23:30:03 +0000
"jurors with summonses numbered 4000 through and including 4500 are to report for jury service on WEDNESDAY FEBRUARY 27, 2013.",0,0.0,4000,4500,2013-02-27T00:00:00Z,Wednesday,306546702570119168,2013-02-26 23:30:03 +0000
"jurors with summonses numbered 2000 through and including 2500 are to report for jury service on TUESDAY FEBRUARY 26, 2013.",0,0.0,2000,2500,2013-02-26T00:00:00Z,Tuesday,306184313446207488,2013-02-25 23:30:03 +0000
"jurors with summonses numbered 1 through and including 900 are to report for jury service on MONDAY FEBRUARY 25, 2013.",0,0.0,1,900,2013-02-25T00:00:00Z,Monday,305821926872465408,2013-02-24 23:30:03 +0000
"jurors with summonses numbered 8000 through and including 8500 are to report for jury service on FRIDAY FEBRUARY 22, 2013.",0,0.0,8000,8500,2013-02-22T00:00:00Z,Friday,304734763078541313,2013-02-21 23:30:03 +0000
"jurors with summonses numbered 6000 through and including 6500 are to report for jury service on THURSDAY FEBRUARY 21, 2013.",0,0.0,6000,6500,2013-02-21T00:00:00Z,Thursday,304372373870755840,2013-02-20 23:30:03 +0000
"jurors with summonses numbered 4000 through and including 4700 are to report for jury service on WEDNESDAY FEBRUARY 20, 2013.",0,0.0,4000,4700,2013-02-20T00:00:00Z,Wednesday,304009986864971777,2013-02-19 23:30:03 +0000
"jurors with summonses numbered 2000 through and including 3100 are to report for jury service on TUESDAY FEBRUARY 19, 2013.",0,0.0,2000,3100,2013-02-19T00:00:00Z,Tuesday,303647596046594048,2013-02-18 23:30:03 +0000
"jurors with summonses numbered 2000 through and including 3100 are to report for jury service on TUESDAY FEBRUARY 19, 2013.",0,0.0,2000,3100,2013-02-19T00:00:00Z,Tuesday,303285210844385280,2013-02-17 23:30:03 +0000
"jurors with summonses numbered 8000 through and including 8500 are to report for jury service on FRIDAY FEBRUARY 15, 2013.",0,0.0,8000,8500,2013-02-15T00:00:00Z,Friday,302198046823952384,2013-02-14 23:30:03 +0000
"jurors with summonses numbered 6000 through and including 6700 are to report for jury service on THURSDAY FEBRUARY 14, 2013.",0,0.0,6000,6700,2013-02-14T00:00:00Z,Thursday,301835657339363328,2013-02-13 23:30:03 +0000
"jurors with summonses numbered 4000 through and including 4600 are to report for jury service on WEDNESDAY FEBRUARY 13, 2013.",0,0.0,4000,4600,2013-02-13T00:00:00Z,Wednesday,301473270828515329,2013-02-12 23:30:03 +0000
"jurors with summonses numbered 2000 through and including 2600 are to report for jury service on TUESDAY FEBRUARY 12, 2013.",0,0.0,2000,2600,2013-02-12T00:00:00Z,Tuesday,301110883822755841,2013-02-11 23:30:03 +0000
"jurors with summonses numbered 1 through and including 700 are to report for jury service on MONDAY FEBRUARY 11, 2013.",0,0.0,1,700,2013-02-11T00:00:00Z,Monday,300748493163749376,2013-02-10 23:30:03 +0000
"jurors with summonses numbered 8000 through and including 9000 are to report for jury service on FRIDAY FEBRUARY 8, 2013.",0,0.0,8000,9000,2013-02-08T00:00:00Z,Friday,299661330795876352,2013-02-07 23:30:03 +0000
"jurors with summonses numbered 6000 through and including 6800 are to report for jury service on THURSDAY FEBRUARY 7, 2013.",0,0.0,6000,6800,2013-02-07T00:00:00Z,Thursday,299298943764922368,2013-02-06 23:30:03 +0000
"jurors with summonses numbered 4000 through and including 4700 are to report for jury service on WEDNESDAY FEBRUARY 6, 2013.",0,0.0,4000,4700,2013-02-06T00:00:00Z,Wednesday,298936558327832576,2013-02-05 23:30:04 +0000
"jurors with summonses numbered 2000 through and including 2600 are to report for jury service on TUESDAY FEBRUARY 5, 2013.",0,0.0,2000,2600,2013-02-05T00:00:00Z,Tuesday,298574170273505281,2013-02-04 23:30:04 +0000
"jurors with summonses numbered 1 through and including 700 are to report for jury service on MONDAY FEBRUARY 4, 2013.",0,0.0,1,700,2013-02-04T00:00:00Z,Monday,298211779127943168,2013-02-03 23:30:03 +0000
"jurors with summonses numbered 8000 through and including 8700 are to report for jury service on FRIDAY FEBRUARY 1, 2013.",0,0.0,8000,8700,2013-02-01T00:00:00Z,Friday,297124616730705920,2013-01-31 23:30:03 +0000
"jurors with summonses numbered 6000 through and including 6600 are to report for jury service on THURSDAY JANUARY 31, 2013.",0,0.0,6000,6600,2013-01-31T00:00:00Z,Thursday,296762229821427714,2013-01-30 23:30:03 +0000
"jurors with summonses numbered 4000 through and including 4700 are to report for jury service on WEDNESDAY JANUARY 30, 2013.",0,0.0,4000,4700,2013-01-30T00:00:00Z,Wednesday,296399841901309953,2013-01-29 23:30:03 +0000
"jurors with summonses numbered 2000 through and including 2800 are to report for jury service on TUESDAY JANUARY 29, 2013.",0,0.0,2000,2800,2013-01-29T00:00:00Z,Tuesday,296037455432409088,2013-01-28 23:30:04 +0000
"jurors with summonses numbered 1 through and including 700 are to report for jury service on MONDAY JANUARY 28, 2013.",0,0.0,1,700,2013-01-28T00:00:00Z,Monday,295675066367242240,2013-01-27 23:30:03 +0000
"jurors with summonses numbered 8000 through and including 8900 are to report for jury service on FRIDAY JANUARY 25, 2013.",0,0.0,8000,8900,2013-01-25T00:00:00Z,Friday,294587902258724865,2013-01-24 23:30:03 +0000
jurors with summonses numbered 6000 through and including 6800 are to report for jury service on THURSDAY JANUARY 24 2013.,0,0.0,6000,6800,2013-01-24T00:00:00Z,Thursday,294225511369019393,2013-01-23 23:30:03 +0000
"jurors with summonses numbered 4000 through and including 5000 are to report for jury service on WEDNESDAY JANUARY 23, 2013.",0,0.0,4000,5000,2013-01-23T00:00:00Z,Wednesday,293863124027711488,2013-01-22 23:30:03 +0000
"jurors with summonses numbered 2000 through and including 3000 are to report for jury service on TUESDAY JANUARY 22, 2013.",0,0.0,2000,3000,2013-01-22T00:00:00Z,Tuesday,293500741329502208,2013-01-21 23:30:04 +0000
"jurors with summonses numbered 2000 through and including 3000 are to report for jury service on TUESDAY JANUARY 22, 2013.",0,0.0,2000,3000,2013-01-22T00:00:00Z,Tuesday,293138348879532032,2013-01-20 23:30:03 +0000
"jurors with summonses numbered 8000 through and including 8600 are to report for jury service on FRIDAY JANUARY 18, 2013.",0,0.0,8000,8600,2013-01-18T00:00:00Z,Friday,292051188566876163,2013-01-17 23:30:04 +0000
"jurors with summonses numbered 6000 through and including 6600 are to report for jury service on THURSDAY JANUARY 17, 2013.",0,0.0,6000,6600,2013-01-17T00:00:00Z,Thursday,291688800445423617,2013-01-16 23:30:04 +0000
"jurors with summonses numbered 4000 through and including 4700 are to report for jury service on WEDNESDAY JANUARY 16, 2013.",0,0.0,4000,4700,2013-01-16T00:00:00Z,Wednesday,291326411933892608,2013-01-15 23:30:03 +0000
"jurors with summonses numbered 2000 through and including 3200 are to report for jury service on TUESDAY JANUARY 15, 2013.",0,0.0,2000,3200,2013-01-15T00:00:00Z,Tuesday,290964025972502529,2013-01-14 23:30:04 +0000
"jurors with summonses numbered 1 through and including 700 are to report for jury service on MONDAY JANUARY 14, 2013.",0,0.0,1,700,2013-01-14T00:00:00Z,Monday,290601639725907969,2013-01-13 23:30:04 +0000
"jurors with summonses numbered 8000 through and including 8600 are to report for jury service on FRIDAY JANUARY 11, 2013.",0,0.0,8000,8600,2013-01-11T00:00:00Z,Friday,289514476267520002,2013-01-10 23:30:04 +0000
"jurors with summonses numbered 6000 through and including 6700 are to report for jury service on THURSDAY JANUARY 10, 2013.",0,0.0,6000,6700,2013-01-10T00:00:00Z,Thursday,289152084585091072,2013-01-09 23:30:03 +0000
"jurors with summonses numbered 4000 through and including 4700 are to report for jury service on WEDNESDAY JANUARY 9, 2013.",0,0.0,4000,4700,2013-01-09T00:00:00Z,Wednesday,288789695675105280,2013-01-08 23:30:03 +0000
"jurors with summonses numbered 2000 through and including 3200 are to report for jury service on TUESDAY JANUARY 8, 2013.",0,0.0,2000,3200,2013-01-08T00:00:00Z,Tuesday,288427311651487744,2013-01-07 23:30:04 +0000
"jurors with summonses numbered 1 through and including 1200 are to report for jury service on MONDAY JANUARY 7, 2013.",0,0.0,1,1200,2013-01-07T00:00:00Z,Monday,288064920484986880,2013-01-06 23:30:03 +0000
"ALL jurors with summonses are to report for jury service on FRIDAY JANUARY 4, 2013.",0,1.0,0,0,2013-01-04T00:00:00Z,Friday,286977758133895168,2013-01-03 23:30:03 +0000
"ALL jurors with summonses are to report for jury service on THURSDAY JANUARY 3, 2013.",0,1.0,0,0,2013-01-03T00:00:00Z,Thursday,286615368309559296,2013-01-02 23:30:03 +0000
"ALL jurors with summonses are to report for jury service on WEDNESDAY JANUARY 2, 2013.",0,1.0,0,0,2013-01-02T00:00:00Z,Wednesday,286252984189476864,2013-01-01 23:30:04 +0000
"ALL jurors with summonses are to report for jury service on WEDNESDAY JANUARY 2, 2013.",0,1.0,0,0,2013-01-02T00:00:00Z,Wednesday,285890596760068096,2012-12-31 23:30:04 +0000
"ALL jurors with summonses are to report for jury service on WEDNESDAY JANUARY 2, 2013.",0,1.0,0,0,2013-01-02T00:00:00Z,Wednesday,285528205643886592,2012-12-30 23:30:03 +0000
"There will be no jurors needed for jury service on FRIDAY, DECEMBER 28, 2012.",0,0.0,0,0,2012-12-28T00:00:00Z,Friday,284441040520368128,2012-12-27 23:30:03 +0000
"jurors summonses with reporting numbers: 6000 through and including 6300 are to report for jury service on THURSDAY DECEMBER 27, 2012.",0,0.0,6000.0,6300.0,2012-12-27T00:00:00Z,Thursday,284078656098283521,2012-12-26 23:30:04 +0000
"jurors summonses with reporting numbers: 4000 through and including 4500 are to report for jury service on WEDNESDAY DECEMBER 26, 2012.",0,0.0,4000.0,4500.0,2012-12-26T00:00:00Z,Wednesday,283716266626281472,2012-12-25 23:30:03 +0000
"jurors summonses with reporting numbers: 4000 through and including 4500 are to report for jury service on WEDNESDAY DECEMBER 26, 2012.",0,0.0,4000.0,4500.0,2012-12-26T00:00:00Z,Wednesday,283353881197555713,2012-12-24 23:30:04 +0000
"jurors summonses with reporting numbers: 4000 through and including 4500 are to report for jury service on WEDNESDAY DECEMBER 26, 2012.",0,0.0,4000.0,4500.0,2012-12-26T00:00:00Z,Wednesday,282991496075026432,2012-12-23 23:30:05 +0000
"FRIDAY, DECEMBER 21, 2012, there will be NO JURORS due to the upcoming holiday.",1,0.0,0,0,2012-12-21T00:00:00Z,Friday,281904322558717952,2012-12-20 23:30:02 +0000
"Jurors with summonses numbered 6000 - 6500 are to report for jury service on THURSDAY, DECEMBER 20, 2012.",0,0.0,6000.0,6500.0,2012-12-20T00:00:00Z,Thursday,281541934466617344,2012-12-19 23:30:02 +0000
"Jurors with summonses numbered 4000 - 4800 are to report for jury service on WEDNESDAY, DECEMBER 19, 2012.",0,0.0,4000.0,4800.0,2012-12-19T00:00:00Z,Wednesday,281179544617119744,2012-12-18 23:30:02 +0000
"Jurors with summonses numbered 2000 - 3200 are to report for jury service on TUESDAY, DECEMBER 18, 2012.",0,0.0,2000.0,3200.0,2012-12-18T00:00:00Z,Tuesday,280817161704968192,2012-12-17 23:30:03 +0000
"Jurors with summonses numbered 1 - 900 are to report for jury service on MONDAY, DECEMBER 17, 2012.",0,0.0,1.0,900.0,2012-12-17T00:00:00Z,Monday,280454772245536768,2012-12-16 23:30:02 +0000
"Jurors with summonses numbered 8000 - 8700 are to report for jury service on FRIDAY, DECEMBER 14, 2012.",0,0.0,8000.0,8700.0,2012-12-14T00:00:00Z,Friday,279367610343251968,2012-12-13 23:30:03 +0000
"Jurors with summonses numbered 6000 - 7200 are to report for jury service on THURSDAY, DECEMBER 13, 2012.",0,0.0,6000.0,7200.0,2012-12-13T00:00:00Z,Thursday,279005217025056771,2012-12-12 23:30:02 +0000
"Jurors with summonses numbered 4000 - 5200 are to report for jury service on WEDNESDAY, DECEMBER 12, 2012.",0,0.0,4000.0,5200.0,2012-12-12T00:00:00Z,Wednesday,278642831105601536,2012-12-11 23:30:02 +0000
"Jurors with summonses numbered 2000 - 2600 are to report for jury service on TUESDAY, DECEMBER 11, 2012.",0,0.0,2000.0,2600.0,2012-12-11T00:00:00Z,Tuesday,278280444796096512,2012-12-10 23:30:02 +0000
"Jurors with summonses numbered 1 - 600 are to report for jury service on MONDAY, DECEMBER 10, 2012.",0,0.0,1.0,600.0,2012-12-10T00:00:00Z,Monday,277918057312174080,2012-12-09 23:30:02 +0000
"Jurors with summonses numbered 8000 - 8600 are to report for jury service on FRIDAY, DECEMBER 07, 2012.",0,0.0,8000.0,8600.0,2012-12-07T00:00:00Z,Friday,276830892067004416,2012-12-06 23:30:02 +0000
"Jurors with summonses numbered 6000 - 6600 are to report for jury service on THURSDAY, DECEMBER 06, 2012.",0,0.0,6000.0,6600.0,2012-12-06T00:00:00Z,Thursday,276468506403430400,2012-12-05 23:30:03 +0000
"Jurors with summonses numbered 4000 - 5200 are to report for jury service on WEDNESDAY, DECEMBER 05, 2012.",0,0.0,4000.0,5200.0,2012-12-05T00:00:00Z,Wednesday,276106113102016512,2012-12-04 23:30:01 +0000
"Jurors with summonses numbered 2000 - 3200 are to report for jury service on TUESDAY, DECEMBER 04, 2012.",0,0.0,2000.0,3200.0,2012-12-04T00:00:00Z,Tuesday,275743727128043520,2012-12-03 23:30:02 +0000
"Jurors with summonses numbered 1 - 700 are to report for jury service on MONDAY, DECEMBER 03, 2012.",0,0.0,1.0,700.0,2012-12-03T00:00:00Z,Monday,275381338880745473,2012-12-02 23:30:02 +0000
"Jurors with summonses numbered 8000 - 8600 are to report for jury service on FRIDAY, NOVEMBER 30, 2012.",0,0.0,8000.0,8600.0,2012-11-30T00:00:00Z,Friday,274294175250386944,2012-11-29 23:30:02 +0000
"Jurors with summonses numbered 6000 - 6600 are to report for jury service on THURSDAY, NOVEMBER 29, 2012.",0,0.0,6000.0,6600.0,2012-11-29T00:00:00Z,Thursday,273931790610219008,2012-11-28 23:30:02 +0000
"Jurors with summonses numbered 4000 - 4600 are to report for jury service on WEDNESDAY, NOVEMBER 28, 2012.",0,0.0,4000.0,4600.0,2012-11-28T00:00:00Z,Wednesday,273569404309090304,2012-11-27 23:30:03 +0000
"Jurors with summonses numbered 2000 - 3000 are to report for jury service on TUESDAY, NOVEMBER 27, 2012.",0,0.0,2000.0,3000.0,2012-11-27T00:00:00Z,Tuesday,273207017114587136,2012-11-26 23:30:03 +0000
"Jurors with summonses numbered 1 - 1200 are to report for jury service on MONDAY, NOVEMBER 26, 2012.",0,0.0,1.0,1200.0,2012-11-26T00:00:00Z,Monday,272844621976055808,2012-11-25 23:30:01 +0000
"Jurors with summonses numbered 1 - 1200 are to report for jury service on MONDAY, NOVEMBER 26, 2012.",0,0.0,1.0,1200.0,2012-11-26T00:00:00Z,Monday,271757460191182849,2012-11-22 23:30:02 +0000
"Jurors with summonses numbered 1 - 1200 are to report for jury service on MONDAY, NOVEMBER 26, 2012.",0,0.0,1.0,1200.0,2012-11-26T00:00:00Z,Monday,271395077178408961,2012-11-21 23:30:03 +0000
